"X1" "X2" "X3" "X4"
0.702150123044718 -0.279000973953924 0.371336473487569 0.83978410192859
0.641531094265316 0.180625326111547 0.284519844155247 0.596511390034427
0.218940043479449 0.447474440367208 0.458521026304504 0.319555314801598
0.145053348218044 0.448659313158885 0.178410495005789 0.474288570276323
-0.152057127430087 -0.130954487250847 -0.0221715670319006 0.0479013101183578
0.408568787231701 0.145778944637627 -0.14390690542073 -0.14868409969158
0.147983801387033 0.288327007908003 -0.193259227046937 0.0590398074364016
0.175779372696892 0.386830124281506 -0.0648400203377108 0.138525990371693
0.10772237290434 0.228821931585418 0.394013950542026 0.169205030861793
-0.311599758024856 0.0748731831305861 0.247842709282942 -0.0136874820773644
-0.186906324222451 0.240237469174165 0.0656093304566275 0.381452412204167
-0.0100599360071088 0.214642403966526 0.338797226341481 0.331950167845766
0.269049664523878 0.348697551700006 0.681803122503282 0.300429653680712
0.434720715957016 0.226014498922812 0.502017205866477 0.377203104054517
0.575783306792554 0.477684027169625 0.789689701907968 0.91366792585814
0.565921806419968 0.758991703678863 0.735935436987613 0.64535716752429
0.45156120976724 0.611257571968364 0.784220874926008 0.493999913701123
0.34828014357733 0.658814874544541 0.977015740519294 0.784482445207764
0.571635823833571 0.456666885749669 0.992703690390934 0.887310871035824
0.785106099707366 0.199428034680469 0.736662531990388 1.41249533494073
0.499731602178426 0.434320902752514 0.629153237805956 0.894544197773579
0.459084688194684 0.464385488830597 0.624139744017658 0.745081906480117
0.629614109998658 0.204233253354997 0.513461078925748 0.544519097417218
0.91421695922808 0.70167853974857 0.905472137067611 0.914852183986986
0.525405868591405 1.13401994979894 1.29509538699867 1.13538721806892
0.942973825410351 1.16076725198021 1.66256483835209 1.26128386479148
0.838551983524407 1.20819565281439 1.52019664392821 1.06361583072504
0.758543470656617 0.931871726234155 1.34500274069175 0.928770706588942
0.440646255496216 1.06050391533546 1.67186611632636 0.575823657951336
0.896332166243868 0.813194222369487 1.01664175720771 0.460116451914815
0.621368609572971 0.883533398885248 0.489481038694375 0.644670875542189
0.837563372760043 1.07848370726672 0.812282565016528 0.318081032365068
0.290215725568398 0.920279168247677 0.463932942833929 0.646826877180339
0.700879705768523 0.755838720317063 0.6932194722691 0.605107402581851
0.405567766860797 0.589280791759034 0.545732817088349 0.975017434071039
0.0776447760882461 0.133891192973144 0.290094021372999 0.84685399529931
0.249301682955145 0.29326664605443 0.717596143623488 0.199217587046112
0.345413705903079 0.231696554433183 0.520946077416715 -0.0323777767031699
0.390295294678074 0.380157369377199 0.281526016619183 0.167255621760405
0.327191174220877 0.444406322670204 0.433074850490542 0.128129384838088
0.643172213601171 0.345406496469534 0.536929248213757 0.140861460909881
0.443750169671596 0.573271807183916 0.550462944793812 -0.10589442355218
0.142971535668698 0.293349789192974 0.247632373292718 -0.10115984911226
0.28226164360755 0.224047726743962 0.483333492499163 -0.174008825013593
0.620402358432183 0.572231524313503 0.356285649175386 0.646519490771136
0.641167355284275 0.689912702047366 0.473604123889899 0.463130015427571
0.637480825502154 0.459881145623929 0.991602718917916 0.708503138984718
0.460106830152601 0.568863467529289 1.04519810088118 1.01832672178545
0.57908321432687 0.346457601172134 0.859482112624558 0.705117383042029
0.868896395689625 0.868112191475457 0.468772252290877 0.667851906421836
0.926681981408065 1.27906891493647 0.921121605927393 1.02304197047018
0.522823240985871 1.46125471687429 1.39469210691762 1.39459589572718
0.679637059395175 1.15998035261197 1.37091759849961 1.22545460127186
0.887124262947019 1.14788486936688 1.27153985363088 1.35968901384177
0.82055791134915 1.40838134322898 1.21053514806731 1.22711999270084
0.581599005198578 0.791572571784342 1.0859615033459 1.48452096480515
0.482485726745193 0.600531389779268 1.07944571431178 1.09711623771816
0.558765499252865 0.254398460401901 1.3826828572194 1.43574093174471
0.111122886089303 0.256564156166219 1.12923891919072 1.09555185259994
0.495040165621069 0.702369403990554 1.49100070920657 1.05663801323944
0.712321922309672 0.713266806877038 1.07311138512124 1.01660312254998
0.999261579782706 0.614567287567672 1.36484030518033 1.11876170298928
1.21539349895952 1.01107641029838 1.32356912263482 1.31255392948153
1.31181543658132 1.52092452281019 1.6513357764002 1.77120790626437
1.28797174369413 1.47169561036602 1.85342877593069 1.67618047977807
1.4329474051793 1.55748821136705 1.99294864224711 1.60295195462456
1.41058308540754 1.30585609216976 1.89297185277282 1.49144972440003
0.837035404971593 0.903701153592982 1.49858202880208 1.28121383109635
0.452161196901478 1.00488181978048 1.10630729084684 1.16930386184068
0.690315654252388 0.687256997694241 0.964064302283502 0.834086236305766
0.606126094749479 1.04182508383764 1.15366661722751 0.690400726143616
0.614726782713375 0.843876695237341 0.975160297781081 0.743128741091296
0.483708257471866 0.952859745734109 0.691138042369346 0.570728351472672
0.535401970327114 0.840554363607567 0.866164120553304 0.709339336155205
0.547985277131148 0.513231661954066 0.871477337241638 0.598985706114477
0.37067742487586 0.240926000150493 0.547867221182114 0.821743480844317
0.632638968913024 0.426646750324591 0.717769385632606 0.547320209134459
0.767664926692935 0.62517795536588 0.784496533094027 0.677031686991225
1.14602862161466 0.912868354521511 0.892921435239769 0.787812120102852
0.942195301576586 0.796103023468846 1.19103938789584 1.07350244612055
0.775190804023727 1.05213264003755 1.26302588481189 0.903498039452736
1.06443810139918 1.06516488415886 1.18997932743022 0.770967302462879
1.3730267079049 0.851733145090833 1.21125249681142 1.12974953675761
0.986872799274087 1.47184040265495 1.10925680628702 0.903858430842029
0.311718491763386 1.01830320100779 1.54126102070404 0.760729181355643
0.25288088197813 0.690970917172926 1.21686745445002 1.07981068850303
0.613133832398301 0.408190921199069 1.13375789478036 1.0690330467455
0.941741174074193 0.85056480813832 1.25530414673963 1.42486667108537
0.457824611207671 0.779386569951514 1.41751482464342 1.01524728622228
0.221584884660658 0.533165205145814 0.853126214991982 0.725905849844633
0.367601693698878 0.955826556255945 0.924396919024154 0.526575853123104
0.200494756569367 0.333653081648645 0.882101581402052 0.880940092836219
0.829502352247826 0.570076991106968 0.937128768937891 1.23878122936515
0.911091343953815 0.744209098224869 1.30632640457278 0.897676972331659
0.954176564551701 1.00195330746579 1.5161435874864 1.41183144473486
1.04990407997231 1.14648610171464 1.91821527694843 1.24982207953877
1.04888755046629 1.32818325352696 1.2006176733529 1.17153088848367
1.13586369730974 1.24677415229132 1.42549199788696 1.16721800625517
0.782619656925927 1.46788386181571 1.72458654852922 1.21264884325072
0.840464819335148 1.34473489959706 1.46450013990393 1.64601737314369
0.556470497049081 1.00757465587702 1.86785308788092 1.87457537726615
0.530734805098425 0.881607430283993 1.66857448438571 1.5739410643434
0.92934393830582 1.25496220496165 1.73929525330877 1.65579358103157
0.960898872932082 1.27278993663953 1.41344632078941 1.54338892510771
1.25734578061463 1.32507285224475 1.53229595342084 1.58119749938083
0.915178679163594 1.45901765864616 1.63227009574892 1.12428077820188
1.03910424027168 1.7480927292094 1.72114575498881 1.57287368237116
1.41027898981593 2.15317494731184 1.88831758610894 1.48870069816522
1.12107862401458 1.93105820429584 2.3135823654951 1.87812601401637
1.40093094991961 1.51119562205703 2.43134441689963 1.97281799883013
1.33514533730428 1.54317668277941 2.19999344953314 1.95387511499947
0.799570718349429 1.07939052228647 1.73209502192326 1.43214394388688
0.753375767571942 1.29567847129279 1.61809816011892 1.79447809206083
0.896810450971486 1.16850743477968 1.45692299597257 1.50296806045356
0.503446802515688 1.21505025506518 1.45532720624621 1.11181035664605
0.352787958519417 0.424065705714743 0.638206785627354 0.856730781059171
0.438597946518544 0.618603886055671 1.08788450848498 0.974111769234754
0.815381439862464 0.570324015361245 1.0352131968986 0.977735613730323
0.682623499323078 0.80276112351245 0.558823753379986 1.07449104325362
0.804898609105091 1.04812596913972 1.02627437398545 1.02079484003441
0.473523442536515 1.00917790250769 0.694590588433874 0.981692870422239
0.424697170985524 0.870612502444811 0.844645860184059 0.867407942904114
0.263240449497986 0.860671997564149 0.552888167863887 0.831995637167107
0.436169697133053 0.419497192328985 0.399492541082504 0.262110262142777
0.470619916603349 0.0752800157967412 0.264990859629891 0.143206097159051
0.363043744350222 0.163445567631122 0.658941412428908 0.360160975508247
0.0298056817385222 -0.200594330342958 0.495885089445653 0.221908865705881
0.350730843235786 -0.287765382617607 0.312844525844822 0.0372482923072749
0.287096944405166 -0.287006916710696 0.126723744925269 0.18219533279294
-0.102959145279997 0.0923484568041035 -0.199909025963345 0.212716468577579
0.0952142842717469 0.0420395891129657 0.284147188383201 0.389761895910877
0.357945261728491 0.043078909322138 0.051277487053475 0.588895330401487
-0.0190436065932746 0.120305917472843 -0.079933184043046 0.206211404953897
-0.0409497878853671 0.0646376151789966 0.250125629573804 0.380394224096816
0.26485431740597 -0.0276466919851385 0.170096474461133 0.327699486294357
0.0393489295931208 0.203508409937549 0.191239070033474 0.10353988036655
0.240743593773697 -0.0409697617836075 0.266905686553176 0.0201055149475111
0.210110426551571 -0.259359018919681 -0.193480509974691 0.513349304169109
0.0914169341970741 0.124882050432345 0.155042783039293 0.483797402487955
0.604550267202055 0.303957908983877 0.258850498541927 0.465622520818965
0.30274809910204 0.541772641496113 -0.0439360387677261 0.289034748816225
0.0211907054014932 0.501617870444751 0.0247391293610812 -0.0286813461066429
-0.293737825859815 -0.443586838461629 -0.191094325866065 0.11713224894901
-0.032983571113025 -0.231058265602061 -0.435657402178671 -0.387098746060349
-0.658111540955165 -0.1613509824525 -0.39000513900387 -0.290547112429302
-0.320743331029742 -0.622311279850715 -0.367883766554998 -0.479450810547494
-0.128720926529216 -0.525956048169531 -0.807659106701557 -0.379829365322842
-0.142246408895229 0.0889436384178131 -0.179972718929398 -0.0903555137462297
-0.160270048884389 -0.399687930430818 -0.134342139166011 -0.263184230658565
-0.395496187504536 -0.65111490022797 -0.269375213111642 -0.291182681679554
-0.66771877777434 -0.855873440699431 -0.0899345713547234 -0.777507618387806
-0.0262833537522174 -1.09333645191083 -0.611754162165056 -0.552912528260589
0.102932815328174 -0.526216045886552 -0.519400722180868 -0.484810292328131
-0.160438608107415 -0.375813320072527 -0.0249653082454452 -0.173507856043998
0.025628539212149 -0.187554000799945 -0.307628295960665 -0.363514173350698
0.0834849172273549 -0.0614360605003274 -0.431296296012209 -0.372340755861222
-0.152599720096839 0.0073771267924367 -0.196981104512317 -0.258158967372486
-0.465040352565932 -0.0623395648083959 0.0979920486622474 -0.348424329422248
-0.356396703634779 -0.340495532073483 -0.205321601362522 -0.184212396741335
0.0224538328048798 0.00987416808692882 -0.763799959420674 -0.16746731385431
0.149028510429643 -0.0370276883797671 0.353379326957362 -0.063956763126497
0.208690425846387 0.12819512780285 0.157724255942152 -0.125037679566643
-0.0108375912932037 -0.185561635585609 0.0865819421983058 -0.277641140935058
-0.0753965441036684 -0.02767880391343 0.057652019114322 -0.588966351010374
-0.164388006750653 -0.0519714368090195 -0.0141441634513059 -0.0473793422522227
-0.498768035316537 -0.324805784210055 -0.319192347865311 -0.272603168963044
-0.437324098290345 -0.460876706175213 -0.410125648756015 -0.314242173107449
-0.271794459501963 -0.90947436111281 -0.122259750682353 0.0420848143688796
-0.49109332779043 -0.362609833265388 -0.161178115658959 -0.0839245899674409
-0.26260811621222 -0.104014318794171 -0.12203295346577 -0.2804560626264
-0.163501493968758 -0.1181859594257 0.092131114691534 -0.229115417807288
0.291022227195241 -0.306329670595781 0.239582712773983 0.0298577676810572
-0.20281858952305 0.00775300623260979 0.0332470448271027 -0.06032382521257
0.521590027025734 0.265568181716969 0.129610345672329 0.297932473901927
0.752123832118128 0.28728989049989 0.175438819833089 0.707760268348807
0.440876477662159 0.656217348282246 0.48806040766481 0.59586346235472
0.3607289527326 0.487832423382209 0.795147208560109 0.233663030778526
0.410757219275906 0.600325861910324 0.886096693131196 0.593452176413289
-0.0362236746461341 0.558386892229816 0.563944873588871 0.56737657689303
0.0936548997990593 0.139750570056543 0.461058809404867 0.415247020730403
0.190048195027568 0.366723638816215 0.708187596466262 0.0575067307255321
-0.0650037510823006 0.0858030927819888 0.294122510207242 0.0263408688096243
0.304820163323278 0.0449392965547681 0.22335490812457 0.119909406071785
-0.0479534113535864 0.340247885596721 -0.0534723127070963 0.247978695828516
0.0513622173377301 0.141573590600844 0.229230151007879 0.596274447960992
-0.0335901084433073 0.103519814567716 0.315309336497453 0.27244783214994
