"X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8"
1.13062016717142 -2.89299736525509 -0.774725228950901 -0.0184445613681262 -0.986078005454676 0.0738632094113079 0.717217021656856 0.182639488970636
-0.49455907243674 0.710093577623658 -0.00333930902919008 -1.50246483827218 -0.815706876790272 0.159809183749241 -0.105008713511397 -0.412231678180081
-0.731001023268292 0.039824329408263 -1.01891621874765 0.711587465873718 0.546001824911056 2.32670445218285 -0.234312434567569 -0.789156527472853
1.21379594801193 2.45983758035036 1.7678659304862 0.503209922768802 -0.76850834921006 0.216659834193401 -0.505519202610843 0.599756502541375
0.972453627891835 0.401426468587525 3.06988362396443 1.75887270434335 1.0664326173156 1.64290375324834 0.545737436368608 1.21613791954308
-0.183411951814439 0.820698150091489 1.92220287591148 2.45971216424948 3.68103694990152 1.40027301261045 0.787746576835127 -0.806177829181312
-0.0365257123518258 -0.0854632574956127 0.679919095151172 1.48170147093149 1.08714821138815 0.619571618910868 2.25142486818782 0.582988587285274
-1.25992038538147 1.35502634499986 2.50939237880187 -0.93701747074006 -0.710238295712573 2.42936582867239 0.553040868820323 -0.107987123850908
-0.396519277197673 -1.8994441743226 -2.29507979235287 -2.10191123261377 0.394891229103576 -1.63804158653553 -0.900883807156862 1.04332456295839
0.820920783215729 -1.2051457894274 -1.12178640616871 -0.0777776287503737 -1.7437371439766 -0.888918902056884 -0.452845588163026 -1.86993033683994
-0.115083280406819 -0.336152563676289 -0.427570558585782 -1.94584730415255 -3.10147329982258 -0.902102775149649 -3.02861935306149 -2.27265497884836
1.06171499954474 0.822448146739338 1.01832184253429 0.0673528628437711 -1.23302900145207 0.664957125201129 -2.33662104325667 -1.39830090199637
1.33169770466513 2.05131627490995 1.85129025922186 -0.42417870460204 -0.276691919400296 -1.26857363854843 -1.08231029238153 -1.42814188995247
0.55792013379332 -0.53404120614709 -0.640367903847784 -0.186840183943997 -0.68290657547716 -2.45458879920073 0.975420837011963 -1.70146124426094
-0.146116242704637 0.798715409617759 0.994341295277729 -1.35481334983463 -0.97646296330957 -2.30074172484687 -1.08901618282593 -1.93253908610973
-1.43202076225135 0.00672563701562456 -0.922595701479845 0.0648191125360153 0.204755328016926 0.396009853303003 0.732330162000811 -0.0767025519380636
-1.26725043057797 -1.42188661672486 0.520071039377984 0.7141261397776 -0.559509089019532 2.55684256555974 0.681185506700565 0.581140518669209
0.102075476022755 -1.9648185634027 -2.16670538322481 1.52216267418352 0.897887714377506 1.92148410399618 2.61493572999425 1.47425901459391
0.0573246792300783 -0.196611077050298 0.262567335411734 -1.61496403560118 -1.10648679547906 -0.0933342968284866 0.822734411437362 2.25662990712219
-0.14537251803382 -0.0670389727178636 2.3793787680957 2.37990724517677 1.37320573654094 -1.45712002740899 -0.955323040122004 1.85981208768971
-0.185571651952043 0.613509497324678 0.647989487602396 1.47751368895373 1.02493285841664 1.34198983912116 0.322018451079848 0.550044653094748
-0.38376342415778 0.794681209602433 0.816261584362994 0.841109581354055 1.73737986583207 1.99049372220331 0.758403931520997 -0.223244954101516
-1.55645404627664 0.590020541126304 1.43448588518288 0.928933751285816 0.915579736071091 2.52904421834806 0.988543803310658 -0.424797389700363
-0.470616122906121 0.207645374047451 -0.717043409625556 -1.35904624127932 1.14606817866498 0.346442998161411 1.02477834606919 -0.52968387236488
0.560504653076417 -2.55927129508711 -0.883164650382684 0.886231756385968 0.418131739676769 2.00513104285067 2.31304768851941 0.705293945925005
0.00593246889719078 -0.935979458575084 -0.940131117596034 1.03968305702311 0.198204500717129 0.819972255218397 1.51520095231901 0.231614729319706
0.554792447542797 0.429294361156781 0.434728932556913 0.788792056064513 -0.58071168148424 -0.220465545603337 0.429043787550259 1.11926447821877
-0.5086336734996 0.411059724215472 0.87839178364292 0.419390347290479 0.574966780600783 -1.74030915766712 -0.489275109692312 0.682646287245523
-2.31084053138512 -0.771007928941001 0.0650487820499193 1.14504560722071 1.27126754061572 -0.545276198631948 1.37426883189245 -0.534638936767846
-0.481618480154524 -3.50688489729723 -2.75406346995419 0.336772803654149 3.26138213064449 -0.303172714883747 0.0131003525175597 0.343981780673994
-0.501784582070133 -1.28794917724093 -0.0429264775652214 -0.478246578740534 0.456392361223059 0.452717346660954 0.392513210953122 1.52009174335836
-0.528670009361976 0.878493312748273 1.64327226339787 -0.44407865909083 0.549273791808571 0.883991360217096 -0.0625344404125931 0.105734309360855
0.0880187973994681 0.493298505728594 2.66432846858427 2.55076913484202 0.0166016426449482 -0.674118826603608 -1.17795149388709 0.547667957844871
1.44965156413329 1.8217055366293 0.0674889029076142 -0.257464582186418 2.480354742667 -0.129213545106765 0.551136385048538 0.650606026064047
0.948546308463724 2.41284960247347 1.96639650033357 1.34797787901929 0.568010792447393 -0.719522729274934 0.82584711957563 -0.0534572535527922
0.333098651745278 0.0242217834609802 0.686292995184417 1.14543061464242 0.128944350820329 -0.687153356789934 0.755364448704155 0.408401991003699
-0.454027641479431 0.647912519473318 1.19143657077658 -1.14979483839712 -0.878285694091787 1.22962588648758 -2.15126675353458 -1.96537626818357
0.112168656155804 -0.405291370450472 -1.52999531955403 -0.618372078306272 -0.705738097479575 0.933367459262489 -2.35807415583154 -3.24323873714209
1.18334599032772 -0.0978837591945016 -0.0392635606488634 -0.980966356627702 -2.62713808070651 -0.0866470142814313 -1.4330173086933 -2.0213112378779
1.36703383870558 1.793114814908 0.760103227724342 1.16727201082434 -0.514302641926384 -0.773386263698261 -0.891497696645603 -0.457157925795165
1.22786006523923 0.523759930191657 1.85233567232464 0.994289227027058 0.300802877241562 0.7521208668752 -2.09072232696026 -0.692790763604959
2.26880509021847 0.963931515355189 0.263020533307857 -0.568229094044551 -0.479059691568411 -0.573669941034855 -1.25726714856629 -1.36649326340632
1.6601919114456 1.91442739461427 1.80445097189596 0.762350836099751 1.15573921047226 -0.193770495353018 0.283881591274812 -0.507681683437522
1.56854740765852 0.69103916664609 1.27959217943678 1.5011067410914 -0.158791154687741 -0.241858119698009 1.03485226335012 0.870264887997116
0.846404126041589 0.619355904380808 1.15446972354771 -0.16512463123374 -0.832817653308138 -3.18888298912679 0.323732962134026 -1.15153358315324
-0.202673211839786 -0.323115216060191 -0.084197754653697 -0.328226529090166 -0.338324648305534 -0.509924155163016 0.0843124807686684 1.20645778082673
-0.804611449383988 1.24969463939549 -0.441302052032869 -1.25911767655779 0.64628333383766 0.781221985045001 -0.29081980951258 -1.7224368710036
-0.0112936512011471 1.2963767806788 -0.0264077506823183 -0.220634986606266 0.29673316783681 0.278652219318578 -0.741314687524323 -0.319098348821182
-0.324700048013087 -0.311519614659942 -0.743858466126984 0.415285333793087 -2.22048033151525 0.423473348233178 -0.0348906114406415 -0.597933562851857
-0.996515721580678 -0.566274980663559 0.651727011966929 -0.0579601152612812 -0.395047918378493 -0.667643563183732 -1.05648855675861 2.92443566450896
